text,url,element_count,non-utf8_count,word_count,repetitiveness,no_stopwords
"Discover our comprehensive range of professional services.
Lorem ipsum dolor sit amet, consectetur adipiscing elit.",https://demo-page.info/page98.html,0,0,15,,
"function (str, highlight) {
      [URL] = [URL](str, highlight);
      [URL] = str !== [URL];

      return this;
    }",https://github.com/SpoonX/Censoring/blob/9ffc8c42d67a5773f6a09821a3f84b7482b41f3c/index.js#L269-L274,0,0,16,,
Way to separate that church and state.,,0,0,7,,
"Home
About
About Us
We provide high-quality products and excellent customer service.",https://example.com/page98.html,0,0,12,,
"Company Overview
Discover our comprehensive range of professional services.",https://demo-page.info/page16.html,0,0,9,,
"function requestJumptoDef(session, document, offset) {
        var path    = [URL],
            fileInfo = {
                type: MessageIds.TERN_FILE_INFO_TYPE_FULL,
                name: path,
                offsetLines: 0,
                text: filterText([URL]())
            };

        var ternPromise = getJumptoDef(fileInfo, offset);

        return {promise: ternPromise};
    }",https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/JSUtils/ScopeManager.js#L412-L424,0,0,30,,
Exactly. These children need guidance. Their parents should be supervised too.,,0,0,11,,
Relevance grading isn't censorship - Its the use of intellect and discernment to avoid distractions of  bumper-sticker blather  or crude attacks on well-intended posters.  Sounds refreshing to me!,,0,0,28,,
"It's a pen name for a self-published Christian writer and blogger in Fairbanks.  Self-identifies as a ""tea partier with libertarian and anarchist leanings.""",,0,0,23,,
"Home
About
News Update
Learn more about our company history and mission statement.",https://sample-company.net/page94.html,0,0,13,,
"function cx(classNames) {
  var classNamesArray;
  if (typeof classNames == 'object') {
    classNamesArray = [URL](classNames).filter(function(className) {
      return classNames[className];
    });
  } else {
    classNamesArray = [URL](arguments);
  }

  return [URL](getClassName).join(' ');
}",https://github.com/tmcw/stickshift/blob/1be06709ca2e1c59d5e5d4b9a0c7b34a46349001/stickshift.js#L15873-L15884,0,0,29,,
Good.,,0,0,1,,
"News Update
Discover our comprehensive range of professional services.",https://placeholder.co/page99.html,0,0,9,,
"Discover our comprehensive range of professional services.
Lorem ipsum dolor sit amet, consectetur adipiscing elit.",https://placeholder.co/page1.html,0,0,15,,
"function encodeArray_EMPTY( encoder ) {

	//
	// Empty Array (EMPTY)
	//
	// ........
	// 01111110
	//

	[URL].arr_empty+=1;
	[URL]([URL], ""[URL]"");
	[URL]( pack1b( ARR_OP.EMPTY ) );
	[URL].op_prm+=1;

}",https://github.com/wavesoft/jbb/blob/46c40e0bca02d74201fb99925843cde49e9fe68a/encoder.js#L2640-L2654,0,0,26,,
I don't but when they commit crimes and are punished because of it playing the race card is juvenile.,,0,0,19,,
"async def run(self):
        """"""Entrypoint to route messages between plugins.""""""
        [URL]('Starting message router...')

        coroutines = set()
        while True:
            coro = self._poll_channel()
            [URL](coro)
            _, coroutines = await [URL](coroutines, timeout=0.1)",https://github.com/spotify/gordon/blob/8dbf54a032cfaa8f003264682456236b6a69c039/gordon/router.py#L193-L201,0,0,27,,
"def close(self):
        """"""Close the listening sockets and all accepted connections.""""""
        for handle in self._handles:
            if not [URL]:
                [URL]()
        del self._handles[:]
        for transport, _ in [URL]:
            [URL]()
        self._all_closed.wait()",https://github.com/geertj/gruvi/blob/1d77ca439600b6ea7a19aa1ee85dca0f3be3f3f8/lib/gruvi/endpoints.py#L417-L425,0,0,27,,
"Home
About
About Us
Discover our comprehensive range of professional services.",https://example.com/page47.html,0,0,11,,
"function PacketEvent(properties) {
			[URL] = [];
			if (properties)
				for (var keys = [URL](properties), i = 0; i < [URL]; ++i)
					if (properties[keys[i]] != null)
						this[keys[i]] = properties[keys[i]];
		}",https://github.com/moleculerjs/moleculer/blob/f95aadc2d61b0d0e3c643a43c3ed28bca6425cde/src/serializers/proto/packets.proto.js#L44-L50,0,0,28,,
"def iname(self) -> InstanceName:
        """"""Return the instance name corresponding to the receiver.""""""
        dp = self.data_parent()
        return ([URL] if dp and [URL] == [URL]
                else [URL] + "":"" + [URL])",https://github.com/CZ-NIC/yangson/blob/a4b9464041fa8b28f6020a420ababf18fddf5d4a/yangson/schemanode.py#L132-L136,0,0,29,,
"Unless simple arithmetic bumfuzzles you, I'll assume you were talking to Pilot.",,0,0,12,,
"function defined () {
  for (var i=0; i<[URL]; i++)
    if (typeof arguments[i] !== 'undefined') 
      return arguments[i]
}",https://github.com/tblobaum/rconsole/blob/857b9af7b668976a976ac8197c8bd564ecf803bd/rconsole.js#L312-L316,0,0,17,,
Sarah continues to demonstrate her answer to the famous 2008 Katie Couric interview question is still current.,,0,0,17,,
"def extend_hit(self, hit_id, number, duration_hours=None):
        """"""Extend an existing HIT and return an updated description""""""
        self.create_additional_assignments_for_hit(hit_id, number)

        if duration_hours is not None:
            self.update_expiration_for_hit(hit_id, duration_hours)

        return self.get_hit(hit_id)",https://github.com/Dallinger/Dallinger/blob/76ca8217c709989c116d0ebd8fca37bd22f591af/dallinger/mturk.py#L394-L401,0,0,25,,
"Learn more about our company history and mission statement.
Lorem ipsum dolor sit amet, consectetur adipiscing elit.",https://placeholder.co/page68.html,0,0,17,,
"Home
About
Service Details
Stay updated with the latest news and announcements.",https://testsite.org/page21.html,0,0,12,,
"def handle_bad_update(operation, ret):
    '''report error for bad update'''
    print(""Error "" + operation)
    [URL]('Return code: ' + str(ret.status_code) + ' Error: ' + [URL])",https://github.com/gbowerman/azurerm/blob/79d40431d3b13f8a36aadbff5029888383d72674/examples/vip_swap.py#L12-L15,0,0,23,,
"function decode(base32String) {
	// Decode to Buffer
	var bytes = [URL](base32String, {
		out: [URL],
		loose: true
	});

	return [URL](""hex"");
}",https://github.com/RangerMauve/hex-to-32/blob/68c6e4159bec5a8722ceeb41765417480b6d4468/index.js#L25-L33,0,0,20,,
"Blog Post
We provide high-quality products and excellent customer service.",https://placeholder.co/page37.html,0,0,10,,
"function (eventName, data) {
      if ([URL]) {
        var evt = [URL]('HTMLEvents');
        [URL](eventName, true, false);
        evt = [URL](evt, data);
        return [URL](function (v) {
          return [URL](evt);
        });
      }
    }",https://github.com/Dogfalo/materialize/blob/1122efadad8f1433d404696f7613e3cc13fb83a4/dist/js/materialize.js#L636-L645,0,0,27,,
"Hey Buddy!, I found this information for you: ""Topic Tag: Twitter icon"". Here is the website link: . Thank you.",https://accesspressthemes.com/support/topic-tag/twitter-icon/,0,0,20,,
I don't work for the city. I'm just promoting a fact-based discussion.,,0,0,12,,
"Actually the government can control quite a bit just through land use regulations alone! Certainly it can impact housing costs, and stating otherwise is rather myopic and frankly incorrect.",,0,0,29,,
"def SegmentMax(a, ids):
    """"""
    Segmented max op.
    """"""
    func = lambda idxs: [URL](a[idxs], axis=0)
    return seg_map(func, a, ids),",https://github.com/riga/tfdeploy/blob/8481f657d6e3a51d76185a195b993e45f448828a/tfdeploy.py#L1908-L1913,0,0,18,,
LOL,,0,0,1,,
"function addProviderIcon(providerId) {
  var pElt = $('<i>').addClass('fa ' + providersIcons[providerId])
      .attr('title', providerId)
      .data({
        'toggle': 'tooltip',
        'placement': 'bottom'
      });
  $('.profile-providers').append(pElt);
  [URL]();
}",https://github.com/firebase/firebase-js-sdk/blob/491598a499813dacc23724de5e237ec220cc560e/packages/auth/demo/public/script.js#L219-L228,1,0,21,,
"Contact Information
Find out what makes our company unique in the marketplace.",https://example.com/page1.html,0,0,12,,
"Mee Gin's pretty dining room, varied menu and friendly, efficient service has so far been drawing the bigger crowds on Hawthorne",,0,0,21,,
"Gee, I wonder if we will ever rein in the sources of toxic air that are poisoning the greatest number of Oregonians, namely automobiles and fireplaces/woodburning stoves.",,0,0,27,,
This would be great!  I live 5 blocks from there and am very supportive of this!,,0,0,16,,
"function waitFor(state, params, callback) {
    var waiter = new [URL](this, state);
    return [URL](params, callback);
  }",https://github.com/aws/aws-sdk-js/blob/c23e5f0edd150f8885267e5f7c8a564f8e6e8562/lib/service.js#L251-L254,0,0,15,,
"Keep in our respective time zones, but just drop the daylight savings part.  No need to all go Pacific Time.",,0,0,20,,
"def set_initial_representations(self):
        """"""Set the initial representations""""""
        self.update_model_dict()
        [URL](""background solid white"")
        [URL](""setattr g display 0"")  # Hide all pseudobonds
        [URL](""~display #%i & :/isHet & ~:%s"" % (self.model_dict[[URL]], [URL]))",https://github.com/ssalentin/plip/blob/906c8d36463689779b403f6c2c9ed06174acaf9a/plip/modules/chimeraplip.py#L36-L41,0,0,27,,
"def do_extract(marfile, destdir, decompress):
    """"""Extract the MAR file to the destdir.""""""
    with open(marfile, 'rb') as f:
        with MarReader(f) as m:
            [URL](str(destdir), decompress=decompress)",https://github.com/mozilla/build-mar/blob/d8c3b3469e55654d31f430cb343fd89392196c4e/src/mardor/cli.py#L76-L80,0,0,22,,
"Rancang bangun asatizah jadi 'influencer' media sosial

Tuesday - Thundery showers mainly over northern and eastern Singapore in the afternoon.
Wednesday - Late morning and early afternoon thundery showers.",http://www.beritaharian.sg/setempat/rancang-bangun-asatizah-jadi-influencer-media-sosial,0,0,29,,
"def convert(cls, record):
        """"""
        Converts a single dictionary or list of dictionaries into converted list of dictionaries.
        """"""
        if isinstance(record, list):
            return [cls._convert(r) for r in record]
        else:
            return [cls._convert(record)]",https://github.com/indico/indico-plugins/blob/fe50085cc63be9b8161b09539e662e7b04e4b38e/importer/indico_importer/converter.py#L55-L62,0,0,30,,
"115 Reiseangebote
DOPPELZIMMER FREI!
Für unsere Urlaubsreise ins Ostseebad Baabe ist für den Termin 19.05.-26.05.2019 kurzfristig ein Doppelzimmer frei geworden. Jetzt buchen!",https://www.sz-reisen.de/busreisen/,0,0,22,,
"def visit_USR(self, node):
        """""" Machine code call from basic
        """"""
        [URL]('fparam' + [URL](gl.PTR_TYPE), [URL][0].t)
        [URL]('call', 'USR', node.type_.size)
        [URL]('[URL]')",https://github.com/boriel/zxbasic/blob/23b28db10e41117805bdb3c0f78543590853b132/arch/zx48k/translator.py#L1559-L1564,0,0,18,,
"Blog Post
We provide high-quality products and excellent customer service.",https://testsite.org/page40.html,0,0,10,,
"Yes, my last 2 comments did not post..
Both as civil as they get",,0,0,14,,
More intelligent logic and common sense drowning in a sea of mendacity.,,0,0,12,,
"def _add_slide_number(self, slide_no): """"""Add the slide number to the output if enabled."""""" if [URL].slide_numbers: [URL]( '\n",https://github.com/nyergler/hieroglyph/blob/1ef062fad5060006566f8d6bd3b5a231ac7e0488/src/hieroglyph/writer.py#L127-L133,0,0,16,,
"Home
About
Company Overview
Read our latest blog posts and industry insights.",https://example.com/page53.html,0,0,12,,
"function forEachJson(stream, onData, onEnd) {

  forEach(stream, function (chunk) {
    var parsed;

    try {
      parsed = [URL](chunk);
    } catch (e) {
      return [URL]('error', e);
    }

    return onData(parsed);
  }, onEnd);
}",https://github.com/stezu/node-stream/blob/f70c03351746c958865a854f614932f1df441b9b/lib/consumers/v1/forEach.js#L60-L73,0,0,29,,
"""...and get into line with the lemmings.""
You probably know as much about job creation as you do about lemmings.",,0,0,20,,
"function find(kernelName) {
  return [URL]({ withSysPrefix: true }).then(dirs => {

    const kernelInfos = [URL](dir => ({
      name: kernelName,
      resourceDir: [URL](dir, 'kernels', kernelName),
    }))

    return extractKernelResources(kernelInfos);
  }).then(kernelResource => kernelResource[kernelName])
}",https://github.com/nteract/kernelspecs/blob/fee333ef5561e2eede5242b3affd98d37b173343/lib/traverse.js#L57-L67,0,0,29,,
"function (name, val) {
    if (typeof name === 'object') {
      return [URL]('set', name);
    }
    [URL]([URL], name, val);
    return this;
  }",https://github.com/boilerplates/snippet/blob/894e3951359fb83957d7d8fa319a9482b425fd46/index.js#L78-L84,0,0,20,,
Chris Christie hopes to be our next AG.,,0,0,8,,
"I mailed my issue, I now see my user name.  We will now see how it posts.",,0,0,17,,
"def timex_ends(self):
        """"""The list of end positions of ``timexes`` layer elements.""""""
        if not self.is_tagged(TIMEXES):
            self.tag_timexes()
        return [URL](TIMEXES)",https://github.com/estnltk/estnltk/blob/28ae334a68a0673072febc318635f04da0dcc54a/estnltk/text.py#L930-L934,0,0,17,,
"def _init_a(D):
    '''Initial guess for Dirichlet alpha parameters given data D'''
    E = [URL](axis=0)
    E2 = (D**2).mean(axis=0)
    return ((E[0] - E2[0])/(E2[0]-E[0]**2)) * E",https://github.com/ericsuh/dirichlet/blob/bf39a6d219348cbb4ed95dc195587a9c55c633b9/dirichlet/dirichlet.py#L318-L322,0,0,23,,
"Stay updated with the latest news and announcements.
Lorem ipsum dolor sit amet, consectetur adipiscing elit.",https://example.com/page34.html,0,0,16,,
 2008-2014 大隅の釣り日記3 by hiroboo. 「シンプル」テーマ. Powered by Blogger.,http://osumi893.blogspot.com/,0,0,8,,
